"행정구역별","산업별","항목","단위","2019 년","2020 년","2021 년","2022 년","2023 년",
"양덕2동","건설업","사업체수[개]","개","38","77","72","73","38",
"양덕2동","건설업","종사자수[명]","명","174","297","264","207","53",
"양덕2동"," 도매 및 소매업","사업체수[개]","개","310","660","600","615","298",
"양덕2동"," 도매 및 소매업","종사자수[명]","명","1422","1478","1514","1394","484",
"양덕2동","운수 및 창고업","사업체수[개]","개","71","260","274","257","56",
"양덕2동","운수 및 창고업","종사자수[명]","명","411","489","555","499","62",
"양덕2동","숙박 및 음식점업","사업체수[개]","개","271","286","294","286","141",
"양덕2동","숙박 및 음식점업","종사자수[명]","명","751","620","654","760","219",
"양덕2동","정보통신업","사업체수[개]","개","5","16","15","14","5",
"양덕2동","정보통신업","종사자수[명]","명","162","223","196","205","6",
"양덕2동","금융 및 보험업","사업체수[개]","개","52","71","89","83","3",
"양덕2동","금융 및 보험업","종사자수[명]","명","860","649","799","744","28",
"양덕2동","부동산업","사업체수[개]","개","95","141","137","140","36",
"양덕2동","부동산업","종사자수[명]","명","336","396","455","419","74",
"양덕2동","전문,과학 및 기술 서비스업","사업체수[개]","개","23","54","51","52","12",
"양덕2동","전문,과학 및 기술 서비스업","종사자수[명]","명","70","99","108","104","89",
"양덕2동","사업시설관리, 사업지원 및 임대 서비스업","사업체수[개]","개","42","68","62","56","11",
"양덕2동","사업시설관리, 사업지원 및 임대 서비스업","종사자수[명]","명","299","250","298","302","23",
"양덕2동","공공행정,국방 및 사회보장행정","사업체수[개]","개","4","4","4","4","1",
"양덕2동","공공행정,국방 및 사회보장행정","종사자수[명]","명","501","451","558","538","X",
"양덕2동","교육서비스업","사업체수[개]","개","171","198","202","203","46",
"양덕2동","교육서비스업","종사자수[명]","명","747","660","703","728","357",
"양덕2동","보건업 및 사회복지 서비스업","사업체수[개]","개","59","59","55","62","46",
"양덕2동","보건업 및 사회복지 서비스업","종사자수[명]","명","622","893","890","1074","294",
"양덕2동","예술,스포츠 및 여가관련 서비스업","사업체수[개]","개","38","48","49","50","6",
"양덕2동","예술,스포츠 및 여가관련 서비스업","종사자수[명]","명","408","357","352","461","8",
"양덕2동","협회 및 단체,수리 및 기타 개인서비스업","사업체수[개]","개","210","234","231","231","86",
"양덕2동","협회 및 단체,수리 및 기타 개인서비스업","종사자수[명]","명","342","317","307","304","113",
"합성1동","합계","사업체수[개]","개","741","900","831","790","1768",
"합성1동","합계","여성대표자사업체수[개]","개","419","466","425","399","825",
"합성1동","합계","종사자수[명]","명","2185","2208","2100","1848","6980",
"합성1동","합계","남자종사자수[명]","명","744","823","795","664","3063",
"합성1동","합계","여자종사자수[명]","명","1441","1385","1305","1184","3917",
"합성1동","농업,임업 및 어업","사업체수[개]","개","0","0","0","-","-",
"합성1동","농업,임업 및 어업","종사자수[명]","명","0","0","0","-","-",
"합성1동","광업","사업체수[개]","개","0","0","0","-","-",
"합성1동","광업","종사자수[명]","명","0","0","0","-","-",
"합성1동","제조업","사업체수[개]","개","19","26","22","22","51",
"합성1동","제조업","종사자수[명]","명","31","40","26","27","94",
"합성1동","전기,가스,증기 및 공기조절 공급업","사업체수[개]","개","0","1","1","-","-",
"합성1동","전기,가스,증기 및 공기조절 공급업","종사자수[명]","명","0","1","1","-","-",
"합성1동","수도, 하수 및 폐기물 처리, 원료 재생업","사업체수[개]","개","0","0","0","-","2",
"합성1동","수도, 하수 및 폐기물 처리, 원료 재생업","종사자수[명]","명","0","0","0","-","X",
"합성1동","건설업","사업체수[개]","개","8","38","41","37","53",
"합성1동","건설업","종사자수[명]","명","21","60","89","49","506",
"합성1동"," 도매 및 소매업","사업체수[개]","개","311","383","308","285","354",
"합성1동"," 도매 및 소매업","종사자수[명]","명","733","638","554","482","668",
"합성1동","운수 및 창고업","사업체수[개]","개","24","39","49","53","263",
"합성1동","운수 및 창고업","종사자수[명]","명","30","48","54","61","492",
"합성1동","숙박 및 음식점업","사업체수[개]","개","156","157","158","142","575",
"합성1동","숙박 및 음식점업","종사자수[명]","명","299","263","230","228","1116",
"합성1동","정보통신업","사업체수[개]","개","3","5","6","5","12",
"합성1동","정보통신업","종사자수[명]","명","6","6","7","7","99",
"합성1동","금융 및 보험업","사업체수[개]","개","2","3","3","3","11",
"합성1동","금융 및 보험업","종사자수[명]","명","18","36","36","29","53",
"합성1동","부동산업","사업체수[개]","개","16","29","30","32","55",
"합성1동","부동산업","종사자수[명]","명","43","56","71","64","79",
"합성1동","전문,과학 및 기술 서비스업","사업체수[개]","개","10","16","14","10","31",
"합성1동","전문,과학 및 기술 서비스업","종사자수[명]","명","115","111","91","31","57",
"합성1동","사업시설관리, 사업지원 및 임대 서비스업","사업체수[개]","개","6","16","11","11","26",
"합성1동","사업시설관리, 사업지원 및 임대 서비스업","종사자수[명]","명","18","98","24","20","66",
"합성1동","공공행정,국방 및 사회보장행정","사업체수[개]","개","1","1","1","1","3",
"합성1동","공공행정,국방 및 사회보장행정","종사자수[명]","명","14","13","14","X","273",
"합성1동","교육서비스업","사업체수[개]","개","40","43","44","48","49",
"합성1동","교육서비스업","종사자수[명]","명","383","388","431","387","594",
"합성1동","보건업 및 사회복지 서비스업","사업체수[개]","개","52","48","49","49","45",
"합성1동","보건업 및 사회복지 서비스업","종사자수[명]","명","299","298","326","315","2526",
"합성1동","예술,스포츠 및 여가관련 서비스업","사업체수[개]","개","10","8","7","6","56",
"합성1동","예술,스포츠 및 여가관련 서비스업","종사자수[명]","명","28","22","10","12","127",
"합성1동","협회 및 단체,수리 및 기타 개인서비스업","사업체수[개]","개","83","87","87","86","182",
"합성1동","협회 및 단체,수리 및 기타 개인서비스업","종사자수[명]","명","147","130","136","121","222",
"합성2동","합계","사업체수[개]","개","1619","2015","2015","2065","676",
"합성2동","합계","여성대표자사업체수[개]","개","777","880","866","848","290",
"합성2동","합계","종사자수[명]","명","7075","6884","6575","7013","1720",
"합성2동","합계","남자종사자수[명]","명","3117","3222","3115","3156","966",
"합성2동","합계","여자종사자수[명]","명","3958","3662","3460","3857","754",
"합성2동","농업,임업 및 어업","사업체수[개]","개","0","0","0","-","-",
"합성2동","농업,임업 및 어업","종사자수[명]","명","0","0","0","-","-",
"합성2동","광업","사업체수[개]","개","0","0","0","-","-",
"합성2동","광업","종사자수[명]","명","0","0","0","-","-",
"합성2동","제조업","사업체수[개]","개","49","57","55","61","44",
"합성2동","제조업","종사자수[명]","명","99","101","97","104","323",
"합성2동","전기,가스,증기 및 공기조절 공급업","사업체수[개]","개","0","2","0","-","1",
"합성2동","전기,가스,증기 및 공기조절 공급업","종사자수[명]","명","0","2","0","-","X",
"합성2동","수도, 하수 및 폐기물 처리, 원료 재생업","사업체수[개]","개","1","3","3","3","2",
"합성2동","수도, 하수 및 폐기물 처리, 원료 재생업","종사자수[명]","명","1","8","9","9","X",
"합성2동","건설업","사업체수[개]","개","46","73","58","55","62",
"합성2동","건설업","종사자수[명]","명","291","294","263","230","168",
"합성2동"," 도매 및 소매업","사업체수[개]","개","347","427","389","358","167",
"합성2동"," 도매 및 소매업","종사자수[명]","명","863","826","763","713","256",
"합성2동","운수 및 창고업","사업체수[개]","개","190","372","454","558","110",
"합성2동","운수 및 창고업","종사자수[명]","명","503","627","753","792","179",
"합성2동","숙박 및 음식점업","사업체수[개]","개","586","621","598","574","96",
"합성2동","숙박 및 음식점업","종사자수[명]","명","1512","1276","1076","1081","159",
"합성2동","정보통신업","사업체수[개]","개","6","9","8","12","3",
"합성2동","정보통신업","종사자수[명]","명","94","63","70","83","6",
"합성2동","금융 및 보험업","사업체수[개]","개","8","9","8","10","1",
"합성2동","금융 및 보험업","종사자수[명]","명","45","57","59","53","X",
"합성2동","부동산업","사업체수[개]","개","31","56","53","54","17",
"합성2동","부동산업","종사자수[명]","명","67","111","81","93","18",
"합성2동","전문,과학 및 기술 서비스업","사업체수[개]","개","12","20","24","25","8",
"합성2동","전문,과학 및 기술 서비스업","종사자수[명]","명","30","37","41","43","15",
"합성2동","사업시설관리, 사업지원 및 임대 서비스업","사업체수[개]","개","15","26","24","23","24",
"합성2동","사업시설관리, 사업지원 및 임대 서비스업","종사자수[명]","명","107","81","86","59","36",
"합성2동","공공행정,국방 및 사회보장행정","사업체수[개]","개","3","3","3","3","1",
"합성2동","공공행정,국방 및 사회보장행정","종사자수[명]","명","236","232","265","267","X",
"합성2동","교육서비스업","사업체수[개]","개","43","46","49","48","26",
"합성2동","교육서비스업","종사자수[명]","명","724","619","716","684","174",
"합성2동","보건업 및 사회복지 서비스업","사업체수[개]","개","45","44","45","45","14",
"합성2동","보건업 및 사회복지 서비스업","종사자수[명]","명","2030","2176","1917","2458","192",
"합성2동","예술,스포츠 및 여가관련 서비스업","사업체수[개]","개","76","70","61","58","15",
