시도명,시군구명,관리기관,회사명,공장구분,단지명,공장주소,공장주소_지번,종업원합계,addr_raw,addr_gu,bjd7,prio,dong_list,bjd7_step2
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,시연테크,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 넥스동 지하층 B102호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1 번지 국제신탁(주)SK테크노파크 넥스동 지하층 B102호,6,"경상남도 창원시 성산구 완암로 50, 넥스동 지하층 B102호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,시원플러스(주),계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 테크동 4층 409호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 테크동 4층 409호,2,"경상남도 창원시 성산구 완암로 50, 테크동 4층 409호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신광산기,계획,창원국가산업단지,경상남도 창원시 성산구 성산패총로38번길 14 (성산동),경상남도 창원시 성산구 성산동 58-9번지,7,경상남도 창원시 성산구 성산패총로38번길 14 (성산동),성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신광테크,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 메카동 2층 219호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 메카동 2층 219호,8,"경상남도 창원시 성산구 완암로 50, 메카동 2층 219호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신명기계,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 테크동 6층 602호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 테크동 6층 602호,11,"경상남도 창원시 성산구 완암로 50, 테크동 6층 602호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신성에프에이(주),계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 메카동 9층 906호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1 번지 국제신탁(주)SK테크노파크 메카동 9층 906호,5,"경상남도 창원시 성산구 완암로 50, 메카동 9층 906호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신아에프에이,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 메카동 8층 817 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 메카동 8층 817,2,"경상남도 창원시 성산구 완암로 50, 메카동 8층 817 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신아테크,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 테크동 8층 807 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 테크동 8층 807,5,"경상남도 창원시 성산구 완암로 50, 테크동 8층 807 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신양일렉콤,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 테크동 7층 718호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 테크동 7층 718호,1,"경상남도 창원시 성산구 완암로 50, 테크동 7층 718호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신영 TOOLS,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 넥스동 2층 206 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 국제신탁(주)SK테크노파크 넥스동 2층 206,2,"경상남도 창원시 성산구 완암로 50, 넥스동 2층 206 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신영테크,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 메카동 919호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지,4,"경상남도 창원시 성산구 완암로 50, 메카동 919호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신영테크,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 테크동 8층 804호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지,5,"경상남도 창원시 성산구 완암로 50, 테크동 8층 804호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신우MTS,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 메카동 3층 317 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 메카동 3층 317,1,"경상남도 창원시 성산구 완암로 50, 메카동 3층 317 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신일스프링테크,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 메카동 6층 618호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1 번지 국제신탁(주)SK테크노파크 메카동 6층 618호,4,"경상남도 창원시 성산구 완암로 50, 메카동 6층 618호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신진산전,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 메카동 3층 304호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지,3,"경상남도 창원시 성산구 완암로 50, 메카동 3층 304호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신진정밀,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 테크동 510,511호 (성산동, SK테크노파크)","경상남도 창원시 성산구 성산동 77-1 번지 국제신탁(주)SK테크노파크 테크동 510,511호",13,"경상남도 창원시 성산구 완암로 50, 테크동 510,511호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신한기전,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 테크동 2층 214 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 테크동 2층 214,5,"경상남도 창원시 성산구 완암로 50, 테크동 2층 214 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신한기전(주),계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 테크동 2층 214호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 테크동 2층 214호,1,"경상남도 창원시 성산구 완암로 50, 테크동 2층 214호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신호이앤티 주식회사,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 넥스동 4층 407호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 넥스동 4층 407호,6,"경상남도 창원시 성산구 완암로 50, 넥스동 4층 407호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신화ENG,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 메카동 5층 502호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1 번지 국제신탁(주)SK테크노파크 메카동 5층 502호,3,"경상남도 창원시 성산구 완암로 50, 메카동 5층 502호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신흥연삭,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 메카동 B1층 104호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 메카동 B1층 104호,2,"경상남도 창원시 성산구 완암로 50, 메카동 B1층 104호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,신흥연삭,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50 (성산동, SK테크노파크) 메카동 B1층 109호",경상남도 창원시 성산구 성산동 77-1 메카동 B1층 109호,7,"경상남도 창원시 성산구 완암로 50 (성산동, SK테크노파크) 메카동 B1층 109호",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,쌍용자동차(주) 창원공장,계획,창원국가산업단지,경상남도 창원시 성산구 공단로474번길 10 (성산동),경상남도 창원시 성산구 성산동 79번지,495,경상남도 창원시 성산구 공단로474번길 10 (성산동),성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,씨누코(주),계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 테크동 3층 313호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 테크동 3층 313호,4,"경상남도 창원시 성산구 완암로 50, 테크동 3층 313호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,씨누코(주),계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 테크동 4층 412호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1 번지 국제신탁(주)SK테크노파크 테크동 4층 412호,22,"경상남도 창원시 성산구 완암로 50, 테크동 4층 412호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,씨앤엘,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 메카동 8층 819호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1 SK테크노파크 메카동 8층 819호,2,"경상남도 창원시 성산구 완암로 50, 메카동 8층 819호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,씨앤케이테크놀로지,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 테크동 10층 1012호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 테크동 10층 1012호,1,"경상남도 창원시 성산구 완암로 50, 테크동 10층 1012호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,씨엔씨응용산업(주),계획,창원국가산업단지,"경상남도 창원시 성산구 성산패총로38번길 2 (성산동, (주)삼양하이텍) (총 2 필지)",경상남도 창원시 성산구 성산동 58-3번지,10,"경상남도 창원시 성산구 성산패총로38번길 2 (성산동, (주)삼양하이텍) (총 2 필지)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,씨엔에이치테크,계획,창원국가산업단지,경상남도 창원시 성산구 공단로474번길 21-22 (성산동),경상남도 창원시 성산구 성산동 62번지,3,경상남도 창원시 성산구 공단로474번길 21-22 (성산동),성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,아넥코리아,계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 넥스동 5층 503호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 국제신탁(주)SK테크노파크 넥스동 5층 503호,3,"경상남도 창원시 성산구 완암로 50, 넥스동 5층 503호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,아리랑전기(주),계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 메카동 11층 1114호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 메카동 11층 1114호,8,"경상남도 창원시 성산구 완암로 50, 메카동 11층 1114호 (성산동, SK테크노파크)",성산구,,0.0,,
경상남도,창원시 성산구,한국산업단지공단 경남지역본부,아메스산업(주),계획,창원국가산업단지,"경상남도 창원시 성산구 완암로 50, 메카동 11층 1101호 (성산동, SK테크노파크)",경상남도 창원시 성산구 성산동 77-1번지 SK테크노파크 메카동 11층 1101호,3,"경상남도 창원시 성산구 완암로 50, 메카동 11층 1101호 (성산동, SK테크노파크)",성산구,,0.0,,
