arrprevstationcnt,arrtime,nodeid,nodenm,routeid,routeno,routetp,vehicletp,station_id,ts
26,1331,CWB379001418,"경남대,서중학교",CWB379000220,22,지선버스,저상버스,CWB379001418,2025-09-07T21:16:39+09:00
17,943,CWB379001418,"경남대,서중학교",CWB379000270,27,지선버스,저상버스,CWB379001418,2025-09-07T21:16:39+09:00
24,1339,CWB379001418,"경남대,서중학교",CWB379000400,40,지선버스,일반차량,CWB379001418,2025-09-07T21:16:39+09:00
31,1775,CWB379001418,"경남대,서중학교",CWB379000410,41,지선버스,일반차량,CWB379001418,2025-09-07T21:16:39+09:00
51,3039,CWB379001418,"경남대,서중학교",CWB379000450,45,지선버스,저상버스,CWB379001418,2025-09-07T21:16:39+09:00
32,1683,CWB379001418,"경남대,서중학교",CWB379000500,50,지선버스,저상버스,CWB379001418,2025-09-07T21:16:39+09:00
53,2846,CWB379001418,"경남대,서중학교",CWB379000510,51,지선버스,저상버스,CWB379001418,2025-09-07T21:16:39+09:00
37,2118,CWB379001418,"경남대,서중학교",CWB379000530,53,지선버스,저상버스,CWB379001418,2025-09-07T21:16:39+09:00
32,1919,CWB379001418,"경남대,서중학교",CWB379000540,54,지선버스,일반차량,CWB379001418,2025-09-07T21:16:39+09:00
12,696,CWB379001114,자유무역지역정문,CWB379000220,22,지선버스,저상버스,CWB379001114,2025-09-07T21:16:40+09:00
36,2132,CWB379001114,자유무역지역정문,CWB379000640,64,지선버스,일반차량,CWB379001114,2025-09-07T21:16:40+09:00
3,194,CWB379001114,자유무역지역정문,CWB379000700,70,지선버스,저상버스,CWB379001114,2025-09-07T21:16:40+09:00
35,2279,CWB379001114,자유무역지역정문,CWB379000720,72,지선버스,저상버스,CWB379001114,2025-09-07T21:16:40+09:00
1,31,CWB379001114,자유무역지역정문,CWB379001070,107,간선버스,저상버스,CWB379001114,2025-09-07T21:16:40+09:00
1,8,CWB379001114,자유무역지역정문,CWB379001140,114,간선버스,저상버스,CWB379001114,2025-09-07T21:16:40+09:00
6,358,CWB379001114,자유무역지역정문,CWB379001600,160,간선버스,저상버스,CWB379001114,2025-09-07T21:16:40+09:00
1,6,CWB379001114,자유무역지역정문,CWB379001630,163,간선버스,저상버스,CWB379001114,2025-09-07T21:16:40+09:00
19,1150,CWB379001114,자유무역지역정문,CWB379002590,259,지선버스,저상버스,CWB379001114,2025-09-07T21:16:40+09:00
22,1347,CWB379001114,자유무역지역정문,CWB379002630,263,지선버스,일반차량,CWB379001114,2025-09-07T21:16:40+09:00
5,258,CWB379001107,자유무역지역정문,CWB379000200,20,지선버스,저상버스,CWB379001107,2025-09-07T21:16:41+09:00
13,627,CWB379001107,자유무역지역정문,CWB379000220,22,지선버스,저상버스,CWB379001107,2025-09-07T21:16:41+09:00
12,662,CWB379001107,자유무역지역정문,CWB379000400,40,지선버스,일반차량,CWB379001107,2025-09-07T21:16:41+09:00
18,1074,CWB379001107,자유무역지역정문,CWB379000410,41,지선버스,일반차량,CWB379001107,2025-09-07T21:16:41+09:00
38,2332,CWB379001107,자유무역지역정문,CWB379000450,45,지선버스,저상버스,CWB379001107,2025-09-07T21:16:41+09:00
19,979,CWB379001107,자유무역지역정문,CWB379000500,50,지선버스,저상버스,CWB379001107,2025-09-07T21:16:41+09:00
20,1014,CWB379001107,자유무역지역정문,CWB379000700,70,지선버스,저상버스,CWB379001107,2025-09-07T21:16:41+09:00
5,259,CWB379001107,자유무역지역정문,CWB379001020,102,간선버스,저상버스,CWB379001107,2025-09-07T21:16:41+09:00
12,656,CWB379001107,자유무역지역정문,CWB379001070,107,간선버스,저상버스,CWB379001107,2025-09-07T21:16:41+09:00
11,744,CWB379001107,자유무역지역정문,CWB379001080,108,간선버스,저상버스,CWB379001107,2025-09-07T21:16:41+09:00
6,300,CWB379001139,오동교,CWB379000200,20,지선버스,저상버스,CWB379001139,2025-09-07T21:16:41+09:00
14,672,CWB379001139,오동교,CWB379000220,22,지선버스,저상버스,CWB379001139,2025-09-07T21:16:41+09:00
13,704,CWB379001139,오동교,CWB379000400,40,지선버스,일반차량,CWB379001139,2025-09-07T21:16:41+09:00
19,1116,CWB379001139,오동교,CWB379000410,41,지선버스,일반차량,CWB379001139,2025-09-07T21:16:41+09:00
39,2374,CWB379001139,오동교,CWB379000450,45,지선버스,저상버스,CWB379001139,2025-09-07T21:16:41+09:00
20,1021,CWB379001139,오동교,CWB379000500,50,지선버스,저상버스,CWB379001139,2025-09-07T21:16:41+09:00
21,1056,CWB379001139,오동교,CWB379000700,70,지선버스,저상버스,CWB379001139,2025-09-07T21:16:41+09:00
6,301,CWB379001139,오동교,CWB379001020,102,간선버스,저상버스,CWB379001139,2025-09-07T21:16:41+09:00
13,698,CWB379001139,오동교,CWB379001070,107,간선버스,저상버스,CWB379001139,2025-09-07T21:16:41+09:00
12,786,CWB379001139,오동교,CWB379001080,108,간선버스,저상버스,CWB379001139,2025-09-07T21:16:41+09:00
7,347,CWB379001173,오동동아구찜거리,CWB379000200,20,지선버스,저상버스,CWB379001173,2025-09-07T21:16:42+09:00
15,719,CWB379001173,오동동아구찜거리,CWB379000220,22,지선버스,저상버스,CWB379001173,2025-09-07T21:16:42+09:00
14,751,CWB379001173,오동동아구찜거리,CWB379000400,40,지선버스,일반차량,CWB379001173,2025-09-07T21:16:42+09:00
20,1163,CWB379001173,오동동아구찜거리,CWB379000410,41,지선버스,일반차량,CWB379001173,2025-09-07T21:16:42+09:00
40,2421,CWB379001173,오동동아구찜거리,CWB379000450,45,지선버스,저상버스,CWB379001173,2025-09-07T21:16:42+09:00
21,1068,CWB379001173,오동동아구찜거리,CWB379000500,50,지선버스,저상버스,CWB379001173,2025-09-07T21:16:42+09:00
22,1103,CWB379001173,오동동아구찜거리,CWB379000700,70,지선버스,저상버스,CWB379001173,2025-09-07T21:16:42+09:00
7,348,CWB379001173,오동동아구찜거리,CWB379001020,102,간선버스,저상버스,CWB379001173,2025-09-07T21:16:42+09:00
14,745,CWB379001173,오동동아구찜거리,CWB379001070,107,간선버스,저상버스,CWB379001173,2025-09-07T21:16:42+09:00
13,833,CWB379001173,오동동아구찜거리,CWB379001080,108,간선버스,저상버스,CWB379001173,2025-09-07T21:16:42+09:00
2,79,CWB379000951,신세계백화점,CWB379000200,20,지선버스,저상버스,CWB379000951,2025-09-07T21:16:42+09:00
10,451,CWB379000951,신세계백화점,CWB379000220,22,지선버스,저상버스,CWB379000951,2025-09-07T21:16:42+09:00
9,483,CWB379000951,신세계백화점,CWB379000400,40,지선버스,일반차량,CWB379000951,2025-09-07T21:16:42+09:00
15,895,CWB379000951,신세계백화점,CWB379000410,41,지선버스,일반차량,CWB379000951,2025-09-07T21:16:42+09:00
35,2159,CWB379000951,신세계백화점,CWB379000450,45,지선버스,저상버스,CWB379000951,2025-09-07T21:16:42+09:00
16,800,CWB379000951,신세계백화점,CWB379000500,50,지선버스,저상버스,CWB379000951,2025-09-07T21:16:42+09:00
17,835,CWB379000951,신세계백화점,CWB379000700,70,지선버스,저상버스,CWB379000951,2025-09-07T21:16:42+09:00
2,80,CWB379000951,신세계백화점,CWB379001020,102,간선버스,저상버스,CWB379000951,2025-09-07T21:16:42+09:00
9,477,CWB379000951,신세계백화점,CWB379001070,107,간선버스,저상버스,CWB379000951,2025-09-07T21:16:42+09:00
8,565,CWB379000951,신세계백화점,CWB379001080,108,간선버스,저상버스,CWB379000951,2025-09-07T21:16:42+09:00
3,158,CWB379001031,산호동,CWB379000200,20,지선버스,저상버스,CWB379001031,2025-09-07T21:16:43+09:00
11,530,CWB379001031,산호동,CWB379000220,22,지선버스,저상버스,CWB379001031,2025-09-07T21:16:43+09:00
10,562,CWB379001031,산호동,CWB379000400,40,지선버스,일반차량,CWB379001031,2025-09-07T21:16:43+09:00
16,974,CWB379001031,산호동,CWB379000410,41,지선버스,일반차량,CWB379001031,2025-09-07T21:16:43+09:00
36,2238,CWB379001031,산호동,CWB379000450,45,지선버스,저상버스,CWB379001031,2025-09-07T21:16:43+09:00
17,879,CWB379001031,산호동,CWB379000500,50,지선버스,저상버스,CWB379001031,2025-09-07T21:16:43+09:00
18,914,CWB379001031,산호동,CWB379000700,70,지선버스,저상버스,CWB379001031,2025-09-07T21:16:43+09:00
3,159,CWB379001031,산호동,CWB379001020,102,간선버스,저상버스,CWB379001031,2025-09-07T21:16:43+09:00
10,556,CWB379001031,산호동,CWB379001070,107,간선버스,저상버스,CWB379001031,2025-09-07T21:16:43+09:00
9,644,CWB379001031,산호동,CWB379001080,108,간선버스,저상버스,CWB379001031,2025-09-07T21:16:43+09:00
1,42,CWB379001394,문화동,CWB379000220,22,지선버스,저상버스,CWB379001394,2025-09-07T21:17:12+09:00
25,1539,CWB379001394,문화동,CWB379000640,64,지선버스,일반차량,CWB379001394,2025-09-07T21:17:12+09:00
7,518,CWB379001394,문화동,CWB379000710,71,지선버스,저상버스,CWB379001394,2025-09-07T21:17:12+09:00
25,1693,CWB379001394,문화동,CWB379000720,72,지선버스,저상버스,CWB379001394,2025-09-07T21:17:12+09:00
2,127,CWB379001394,문화동,CWB379001030,103,간선버스,저상버스,CWB379001394,2025-09-07T21:17:12+09:00
8,540,CWB379001394,문화동,CWB379001050,105,간선버스,저상버스,CWB379001394,2025-09-07T21:17:12+09:00
2,111,CWB379001394,문화동,CWB379002530,253,지선버스,저상버스,CWB379001394,2025-09-07T21:17:12+09:00
6,445,CWB379001394,문화동,CWB379002580,258,지선버스,저상버스,CWB379001394,2025-09-07T21:17:12+09:00
9,616,CWB379001394,문화동,CWB379002590,259,지선버스,저상버스,CWB379001394,2025-09-07T21:17:12+09:00
11,736,CWB379001394,문화동,CWB379002630,263,지선버스,일반차량,CWB379001394,2025-09-07T21:17:12+09:00
15,808,CWB379001392,문화동,CWB379000200,20,지선버스,저상버스,CWB379001392,2025-09-07T21:17:12+09:00
23,1188,CWB379001392,문화동,CWB379000220,22,지선버스,저상버스,CWB379001392,2025-09-07T21:17:12+09:00
33,2041,CWB379001392,문화동,CWB379000240,24,지선버스,저상버스,CWB379001392,2025-09-07T21:17:12+09:00
21,1207,CWB379001392,문화동,CWB379000400,40,지선버스,일반차량,CWB379001392,2025-09-07T21:17:12+09:00
29,1664,CWB379001392,문화동,CWB379000410,41,지선버스,일반차량,CWB379001392,2025-09-07T21:17:12+09:00
48,2862,CWB379001392,문화동,CWB379000450,45,지선버스,저상버스,CWB379001392,2025-09-07T21:17:12+09:00
29,1527,CWB379001392,문화동,CWB379000500,50,지선버스,저상버스,CWB379001392,2025-09-07T21:17:12+09:00
50,2681,CWB379001392,문화동,CWB379000510,51,지선버스,저상버스,CWB379001392,2025-09-07T21:17:12+09:00
35,1958,CWB379001392,문화동,CWB379000530,53,지선버스,저상버스,CWB379001392,2025-09-07T21:17:12+09:00
29,1726,CWB379001392,문화동,CWB379000540,54,지선버스,일반차량,CWB379001392,2025-09-07T21:17:12+09:00
9,482,CWB379001246,경남데파트,CWB379000200,20,지선버스,저상버스,CWB379001246,2025-09-07T21:17:13+09:00
17,862,CWB379001246,경남데파트,CWB379000220,22,지선버스,저상버스,CWB379001246,2025-09-07T21:17:13+09:00
27,1715,CWB379001246,경남데파트,CWB379000240,24,지선버스,저상버스,CWB379001246,2025-09-07T21:17:13+09:00
15,881,CWB379001246,경남데파트,CWB379000400,40,지선버스,일반차량,CWB379001246,2025-09-07T21:17:13+09:00
23,1338,CWB379001246,경남데파트,CWB379000410,41,지선버스,일반차량,CWB379001246,2025-09-07T21:17:13+09:00
42,2536,CWB379001246,경남데파트,CWB379000450,45,지선버스,저상버스,CWB379001246,2025-09-07T21:17:13+09:00
23,1201,CWB379001246,경남데파트,CWB379000500,50,지선버스,저상버스,CWB379001246,2025-09-07T21:17:13+09:00
44,2355,CWB379001246,경남데파트,CWB379000510,51,지선버스,저상버스,CWB379001246,2025-09-07T21:17:13+09:00
29,1632,CWB379001246,경남데파트,CWB379000530,53,지선버스,저상버스,CWB379001246,2025-09-07T21:17:13+09:00
23,1400,CWB379001246,경남데파트,CWB379000540,54,지선버스,일반차량,CWB379001246,2025-09-07T21:17:13+09:00
8,421,CWB379001224,KT마산점,CWB379000200,20,지선버스,저상버스,CWB379001224,2025-09-07T21:17:13+09:00
16,801,CWB379001224,KT마산점,CWB379000220,22,지선버스,저상버스,CWB379001224,2025-09-07T21:17:13+09:00
26,1654,CWB379001224,KT마산점,CWB379000240,24,지선버스,저상버스,CWB379001224,2025-09-07T21:17:13+09:00
14,820,CWB379001224,KT마산점,CWB379000400,40,지선버스,일반차량,CWB379001224,2025-09-07T21:17:13+09:00
22,1277,CWB379001224,KT마산점,CWB379000410,41,지선버스,일반차량,CWB379001224,2025-09-07T21:17:13+09:00
41,2475,CWB379001224,KT마산점,CWB379000450,45,지선버스,저상버스,CWB379001224,2025-09-07T21:17:13+09:00
22,1140,CWB379001224,KT마산점,CWB379000500,50,지선버스,저상버스,CWB379001224,2025-09-07T21:17:13+09:00
43,2294,CWB379001224,KT마산점,CWB379000510,51,지선버스,저상버스,CWB379001224,2025-09-07T21:17:13+09:00
28,1571,CWB379001224,KT마산점,CWB379000530,53,지선버스,저상버스,CWB379001224,2025-09-07T21:17:13+09:00
22,1339,CWB379001224,KT마산점,CWB379000540,54,지선버스,일반차량,CWB379001224,2025-09-07T21:17:13+09:00
10,541,CWB379001284,마산합포구청.의료원,CWB379000200,20,지선버스,저상버스,CWB379001284,2025-09-07T21:17:14+09:00
18,921,CWB379001284,마산합포구청.의료원,CWB379000220,22,지선버스,저상버스,CWB379001284,2025-09-07T21:17:14+09:00
28,1774,CWB379001284,마산합포구청.의료원,CWB379000240,24,지선버스,저상버스,CWB379001284,2025-09-07T21:17:14+09:00
16,940,CWB379001284,마산합포구청.의료원,CWB379000400,40,지선버스,일반차량,CWB379001284,2025-09-07T21:17:14+09:00
24,1397,CWB379001284,마산합포구청.의료원,CWB379000410,41,지선버스,일반차량,CWB379001284,2025-09-07T21:17:14+09:00
43,2595,CWB379001284,마산합포구청.의료원,CWB379000450,45,지선버스,저상버스,CWB379001284,2025-09-07T21:17:14+09:00
24,1260,CWB379001284,마산합포구청.의료원,CWB379000500,50,지선버스,저상버스,CWB379001284,2025-09-07T21:17:14+09:00
45,2414,CWB379001284,마산합포구청.의료원,CWB379000510,51,지선버스,저상버스,CWB379001284,2025-09-07T21:17:14+09:00
30,1691,CWB379001284,마산합포구청.의료원,CWB379000530,53,지선버스,저상버스,CWB379001284,2025-09-07T21:17:14+09:00
24,1459,CWB379001284,마산합포구청.의료원,CWB379000540,54,지선버스,일반차량,CWB379001284,2025-09-07T21:17:14+09:00
14,752,CWB379001376,연세병원,CWB379000200,20,지선버스,저상버스,CWB379001376,2025-09-07T21:17:14+09:00
22,1132,CWB379001376,연세병원,CWB379000220,22,지선버스,저상버스,CWB379001376,2025-09-07T21:17:14+09:00
32,1985,CWB379001376,연세병원,CWB379000240,24,지선버스,저상버스,CWB379001376,2025-09-07T21:17:14+09:00
20,1151,CWB379001376,연세병원,CWB379000400,40,지선버스,일반차량,CWB379001376,2025-09-07T21:17:14+09:00
28,1608,CWB379001376,연세병원,CWB379000410,41,지선버스,일반차량,CWB379001376,2025-09-07T21:17:14+09:00
47,2806,CWB379001376,연세병원,CWB379000450,45,지선버스,저상버스,CWB379001376,2025-09-07T21:17:14+09:00
28,1471,CWB379001376,연세병원,CWB379000500,50,지선버스,저상버스,CWB379001376,2025-09-07T21:17:14+09:00
49,2625,CWB379001376,연세병원,CWB379000510,51,지선버스,저상버스,CWB379001376,2025-09-07T21:17:14+09:00
34,1902,CWB379001376,연세병원,CWB379000530,53,지선버스,저상버스,CWB379001376,2025-09-07T21:17:14+09:00
28,1670,CWB379001376,연세병원,CWB379000540,54,지선버스,일반차량,CWB379001376,2025-09-07T21:17:14+09:00
4,188,CWB379001331,중부경찰서,CWB379000220,22,지선버스,저상버스,CWB379001331,2025-09-07T21:17:15+09:00
28,1685,CWB379001331,중부경찰서,CWB379000640,64,지선버스,일반차량,CWB379001331,2025-09-07T21:17:15+09:00
10,664,CWB379001331,중부경찰서,CWB379000710,71,지선버스,저상버스,CWB379001331,2025-09-07T21:17:15+09:00
28,1839,CWB379001331,중부경찰서,CWB379000720,72,지선버스,저상버스,CWB379001331,2025-09-07T21:17:15+09:00
5,278,CWB379001331,중부경찰서,CWB379002530,253,지선버스,저상버스,CWB379001331,2025-09-07T21:17:15+09:00
9,611,CWB379001331,중부경찰서,CWB379002580,258,지선버스,저상버스,CWB379001331,2025-09-07T21:17:15+09:00
12,781,CWB379001331,중부경찰서,CWB379002590,259,지선버스,저상버스,CWB379001331,2025-09-07T21:17:15+09:00
14,882,CWB379001331,중부경찰서,CWB379002630,263,지선버스,일반차량,CWB379001331,2025-09-07T21:17:15+09:00
9,1109,CWB379001331,중부경찰서,CWB379007200,720,좌석버스,일반차량,CWB379001331,2025-09-07T21:17:15+09:00
1,83,CWB379001331,중부경찰서,CWB379007400,740,좌석버스,일반차량,CWB379001331,2025-09-07T21:17:15+09:00
8,398,CWB379001228,KT마산점,CWB379000220,22,지선버스,저상버스,CWB379001228,2025-09-07T21:17:15+09:00
32,1895,CWB379001228,KT마산점,CWB379000640,64,지선버스,일반차량,CWB379001228,2025-09-07T21:17:15+09:00
1,4,CWB379001228,KT마산점,CWB379000700,70,지선버스,저상버스,CWB379001228,2025-09-07T21:17:15+09:00
14,874,CWB379001228,KT마산점,CWB379000710,71,지선버스,저상버스,CWB379001228,2025-09-07T21:17:15+09:00
32,2049,CWB379001228,KT마산점,CWB379000720,72,지선버스,저상버스,CWB379001228,2025-09-07T21:17:15+09:00
3,113,CWB379001228,KT마산점,CWB379001600,160,간선버스,저상버스,CWB379001228,2025-09-07T21:17:15+09:00
13,803,CWB379001228,KT마산점,CWB379002580,258,지선버스,저상버스,CWB379001228,2025-09-07T21:17:15+09:00
16,974,CWB379001228,KT마산점,CWB379002590,259,지선버스,저상버스,CWB379001228,2025-09-07T21:17:15+09:00
9,539,CWB379001228,KT마산점,CWB379002620,262,지선버스,저상버스,CWB379001228,2025-09-07T21:17:15+09:00
18,1097,CWB379001228,KT마산점,CWB379002630,263,지선버스,일반차량,CWB379001228,2025-09-07T21:17:15+09:00
12,633,CWB379001328,중부경찰서,CWB379000200,20,지선버스,저상버스,CWB379001328,2025-09-07T21:17:16+09:00
20,1011,CWB379001328,중부경찰서,CWB379000220,22,지선버스,저상버스,CWB379001328,2025-09-07T21:17:16+09:00
30,1864,CWB379001328,중부경찰서,CWB379000240,24,지선버스,저상버스,CWB379001328,2025-09-07T21:17:16+09:00
19,1038,CWB379001328,중부경찰서,CWB379000400,40,지선버스,일반차량,CWB379001328,2025-09-07T21:17:16+09:00
26,1491,CWB379001328,중부경찰서,CWB379000410,41,지선버스,일반차량,CWB379001328,2025-09-07T21:17:16+09:00
